exposure_id,outcome_id,is.bestmatch,match.type,ETOS
ebi-a-GCST90000618,ebi-a-GCST90018652,FALSE,Continental Mismatch,Vitamin D-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002295,ebi-a-GCST90018652,FALSE,Continental Mismatch,Basophil counts-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002301,ebi-a-GCST90018652,FALSE,Continental Mismatch,Eosinophil count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002319,ebi-a-GCST90018652,FALSE,Continental Mismatch,Lymphocyte count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002325,ebi-a-GCST90018652,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002331,ebi-a-GCST90018652,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002343,ebi-a-GCST90018652,FALSE,Continental Mismatch,Monocyte count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002354,ebi-a-GCST90018652,FALSE,Continental Mismatch,Neutrophil count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002360,ebi-a-GCST90018652,FALSE,Continental Mismatch,Platelet count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002366,ebi-a-GCST90018652,FALSE,Continental Mismatch,RBC count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002377,ebi-a-GCST90018652,FALSE,Continental Mismatch,WBC count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002379,ebi-a-GCST90018652,FALSE,Continental Mismatch,Basophil counts-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002381,ebi-a-GCST90018652,FALSE,Continental Mismatch,Eosinophil count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002390,ebi-a-GCST90018652,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002391,ebi-a-GCST90018652,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Anemia and ebi-a-GCST90018652
ebi-a-GCST90002407,ebi-a-GCST90018652,FALSE,Continental Mismatch,WBC count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90013998,ebi-a-GCST90018652,FALSE,Continental Mismatch,Urea-Anemia and ebi-a-GCST90018652
ebi-a-GCST90014015,ebi-a-GCST90018652,FALSE,Continental Mismatch,Urate-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018728,ebi-a-GCST90018652,TRUE,Exact Match,Urea-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018729,ebi-a-GCST90018652,TRUE,Exact Match,Weight-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018730,ebi-a-GCST90018652,TRUE,Exact Match,C-reactive protein-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018733,ebi-a-GCST90018652,TRUE,Exact Match,Eosinophil count-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018736,ebi-a-GCST90018652,TRUE,Exact Match,HDL cholesterol-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018738,ebi-a-GCST90018652,TRUE,Exact Match,Hemoglobin A1c-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018744,ebi-a-GCST90018652,TRUE,Exact Match,Mean corpuscular hemoglobin-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018745,ebi-a-GCST90018652,TRUE,Exact Match,Mean corpuscular hemoglobin concentration-Anemia and ebi-a-GCST90018652
ebi-a-GCST90018755,ebi-a-GCST90018652,TRUE,Exact Match,Triglycerides-Anemia and ebi-a-GCST90018652
ebi-a-GCST90103753,ebi-a-GCST90018652,FALSE,Continental Match,Waist circumference-Anemia and ebi-a-GCST90018652
finngen_R10_BMI_IRN,ebi-a-GCST90018652,FALSE,Continental Mismatch,Body Mass Index-Anemia and ebi-a-GCST90018652
finngen_R10_HEIGHT_IRN,ebi-a-GCST90018652,FALSE,Continental Mismatch,Height-Anemia and ebi-a-GCST90018652
GCST006433,ebi-a-GCST90018652,FALSE,Continental Mismatch,Bone mineral density-Anemia and ebi-a-GCST90018652
GCST009777,ebi-a-GCST90018652,FALSE,Continental Mismatch,C-reactive protein-Anemia and ebi-a-GCST90018652
GCST90278621,ebi-a-GCST90018652,TRUE,Continental Match,Bone mineral density-Anemia and ebi-a-GCST90018652
GCST90278623,ebi-a-GCST90018652,FALSE,Continental Match,Urea-Anemia and ebi-a-GCST90018652
GCST90278632,ebi-a-GCST90018652,FALSE,Continental Match,Hemoglobin A1c-Anemia and ebi-a-GCST90018652
GCST90278633,ebi-a-GCST90018652,TRUE,Continental Match,Hip circumference-Anemia and ebi-a-GCST90018652
GCST90278635,ebi-a-GCST90018652,FALSE,Continental Match,HDL cholesterol-Anemia and ebi-a-GCST90018652
GCST90278637,ebi-a-GCST90018652,FALSE,Continental Match,Height-Anemia and ebi-a-GCST90018652
GCST90278642,ebi-a-GCST90018652,FALSE,Continental Match,Systolic Blood Pressure-Anemia and ebi-a-GCST90018652
GCST90278646,ebi-a-GCST90018652,FALSE,Continental Match,Urate-Anemia and ebi-a-GCST90018652
GCST90278648,ebi-a-GCST90018652,TRUE,Continental Match,Waist circumference-Anemia and ebi-a-GCST90018652
GCST90278649,ebi-a-GCST90018652,TRUE,Continental Match,Waist-hip ratio-Anemia and ebi-a-GCST90018652
GCST90278650,ebi-a-GCST90018652,FALSE,Continental Match,Weight-Anemia and ebi-a-GCST90018652
GCST90296613,ebi-a-GCST90018652,FALSE,Continental Mismatch,Weight-Anemia and ebi-a-GCST90018652
ieu-a-1055,ebi-a-GCST90018652,FALSE,Continental Mismatch,Urate-Anemia and ebi-a-GCST90018652
ieu-a-79,ebi-a-GCST90018652,FALSE,Continental Mismatch,Waist-hip ratio-Anemia and ebi-a-GCST90018652
ieu-b-109,ebi-a-GCST90018652,FALSE,Continental Mismatch,HDL cholesterol-Anemia and ebi-a-GCST90018652
ieu-b-110,ebi-a-GCST90018652,FALSE,Continental Mismatch,LDL cholesterol-Anemia and ebi-a-GCST90018652
ieu-b-111,ebi-a-GCST90018652,FALSE,Continental Mismatch,Triglycerides-Anemia and ebi-a-GCST90018652
ukb-b-10787,ebi-a-GCST90018652,FALSE,Continental Mismatch,Height-Anemia and ebi-a-GCST90018652
ukb-b-11842,ebi-a-GCST90018652,FALSE,Continental Mismatch,Weight-Anemia and ebi-a-GCST90018652
ukb-b-15590,ebi-a-GCST90018652,FALSE,Continental Mismatch,Hip circumference-Anemia and ebi-a-GCST90018652
ukb-b-19953,ebi-a-GCST90018652,FALSE,Continental Mismatch,Body Mass Index-Anemia and ebi-a-GCST90018652
ukb-b-20175,ebi-a-GCST90018652,FALSE,Continental Mismatch,Systolic Blood Pressure-Anemia and ebi-a-GCST90018652
ukb-b-2303,ebi-a-GCST90018652,FALSE,Continental Mismatch,Body Mass Index-Anemia and ebi-a-GCST90018652
ukb-b-9405,ebi-a-GCST90018652,FALSE,Continental Mismatch,Waist circumference-Anemia and ebi-a-GCST90018652
ukb-d-30010_irnt,ebi-a-GCST90018652,FALSE,Continental Mismatch,RBC count-Anemia and ebi-a-GCST90018652
ukb-d-30080_irnt,ebi-a-GCST90018652,FALSE,Continental Mismatch,Platelet count-Anemia and ebi-a-GCST90018652
ukb-d-30120_irnt,ebi-a-GCST90018652,FALSE,Continental Mismatch,Lymphocyte count-Anemia and ebi-a-GCST90018652
ukb-d-30130_irnt,ebi-a-GCST90018652,FALSE,Continental Mismatch,Monocyte count-Anemia and ebi-a-GCST90018652
ukb-d-30140_irnt,ebi-a-GCST90018652,FALSE,Continental Mismatch,Neutrophil count-Anemia and ebi-a-GCST90018652
ukb-e-30000_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,WBC count-Anemia and ebi-a-GCST90018652
ukb-e-30010_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,RBC count-Anemia and ebi-a-GCST90018652
ukb-e-30080_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,Platelet count-Anemia and ebi-a-GCST90018652
ukb-e-30120_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,Lymphocyte count-Anemia and ebi-a-GCST90018652
ukb-e-30130_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,Monocyte count-Anemia and ebi-a-GCST90018652
ukb-e-30140_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,Neutrophil count-Anemia and ebi-a-GCST90018652
ukb-e-30150_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,Eosinophil count-Anemia and ebi-a-GCST90018652
ukb-e-30160_AFR,ebi-a-GCST90018652,FALSE,Continental Mismatch,Basophil counts-Anemia and ebi-a-GCST90018652
bbj-a-1,ebi-a-GCST90018657,TRUE,Exact Match,Body Mass Index-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-12,ebi-a-GCST90018657,TRUE,Exact Match,Basophil counts-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-31,ebi-a-GCST90018657,TRUE,Exact Match,LDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-36,ebi-a-GCST90018657,TRUE,Exact Match,Lymphocyte count-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-41,ebi-a-GCST90018657,TRUE,Exact Match,Monocyte count-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-44,ebi-a-GCST90018657,TRUE,Exact Match,Neutrophil count-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-49,ebi-a-GCST90018657,TRUE,Exact Match,Platelet count-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-50,ebi-a-GCST90018657,TRUE,Exact Match,RBC count-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-52,ebi-a-GCST90018657,TRUE,Exact Match,Systolic Blood Pressure-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-57,ebi-a-GCST90018657,TRUE,Exact Match,Urate-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-58,ebi-a-GCST90018657,TRUE,Exact Match,WBC count-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-70,ebi-a-GCST90018657,TRUE,Exact Match,Height-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST006979,ebi-a-GCST90018657,FALSE,Continental Mismatch,Bone mineral density-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008025,ebi-a-GCST90018657,FALSE,Continental Mismatch,Body Mass Index-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008035,ebi-a-GCST90018657,FALSE,Continental Mismatch,HDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008037,ebi-a-GCST90018657,FALSE,Continental Mismatch,LDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008038,ebi-a-GCST90018657,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008039,ebi-a-GCST90018657,FALSE,Continental Mismatch,Platelet count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008052,ebi-a-GCST90018657,FALSE,Continental Mismatch,Waist-hip ratio-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST008053,ebi-a-GCST90018657,FALSE,Continental Mismatch,Height-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90000618,ebi-a-GCST90018657,FALSE,Continental Mismatch,Vitamin D-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002295,ebi-a-GCST90018657,FALSE,Continental Mismatch,Basophil counts-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002301,ebi-a-GCST90018657,FALSE,Continental Mismatch,Eosinophil count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002319,ebi-a-GCST90018657,FALSE,Continental Mismatch,Lymphocyte count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002325,ebi-a-GCST90018657,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002331,ebi-a-GCST90018657,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002343,ebi-a-GCST90018657,FALSE,Continental Mismatch,Monocyte count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002354,ebi-a-GCST90018657,FALSE,Continental Mismatch,Neutrophil count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002360,ebi-a-GCST90018657,FALSE,Continental Mismatch,Platelet count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002366,ebi-a-GCST90018657,FALSE,Continental Mismatch,RBC count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002377,ebi-a-GCST90018657,FALSE,Continental Mismatch,WBC count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002379,ebi-a-GCST90018657,FALSE,Continental Mismatch,Basophil counts-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002381,ebi-a-GCST90018657,FALSE,Continental Mismatch,Eosinophil count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002390,ebi-a-GCST90018657,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002391,ebi-a-GCST90018657,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90002407,ebi-a-GCST90018657,FALSE,Continental Mismatch,WBC count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90013998,ebi-a-GCST90018657,FALSE,Continental Mismatch,Urea-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90014015,ebi-a-GCST90018657,FALSE,Continental Mismatch,Urate-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018728,ebi-a-GCST90018657,TRUE,Exact Match,Urea-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018729,ebi-a-GCST90018657,TRUE,Exact Match,Weight-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018730,ebi-a-GCST90018657,TRUE,Exact Match,C-reactive protein-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018733,ebi-a-GCST90018657,TRUE,Exact Match,Eosinophil count-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018736,ebi-a-GCST90018657,TRUE,Exact Match,HDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018738,ebi-a-GCST90018657,TRUE,Exact Match,Hemoglobin A1c-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018744,ebi-a-GCST90018657,TRUE,Exact Match,Mean corpuscular hemoglobin-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018745,ebi-a-GCST90018657,TRUE,Exact Match,Mean corpuscular hemoglobin concentration-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90018755,ebi-a-GCST90018657,TRUE,Exact Match,Triglycerides-Myocardial Infarction and ebi-a-GCST90018657
ebi-a-GCST90103753,ebi-a-GCST90018657,FALSE,Continental Match,Waist circumference-Myocardial Infarction and ebi-a-GCST90018657
finngen_R10_BMI_IRN,ebi-a-GCST90018657,FALSE,Continental Mismatch,Body Mass Index-Myocardial Infarction and ebi-a-GCST90018657
finngen_R10_HEIGHT_IRN,ebi-a-GCST90018657,FALSE,Continental Mismatch,Height-Myocardial Infarction and ebi-a-GCST90018657
GCST006433,ebi-a-GCST90018657,FALSE,Continental Mismatch,Bone mineral density-Myocardial Infarction and ebi-a-GCST90018657
GCST009777,ebi-a-GCST90018657,FALSE,Continental Mismatch,C-reactive protein-Myocardial Infarction and ebi-a-GCST90018657
GCST90278621,ebi-a-GCST90018657,TRUE,Continental Match,Bone mineral density-Myocardial Infarction and ebi-a-GCST90018657
GCST90278623,ebi-a-GCST90018657,FALSE,Continental Match,Urea-Myocardial Infarction and ebi-a-GCST90018657
GCST90278632,ebi-a-GCST90018657,FALSE,Continental Match,Hemoglobin A1c-Myocardial Infarction and ebi-a-GCST90018657
GCST90278633,ebi-a-GCST90018657,TRUE,Continental Match,Hip circumference-Myocardial Infarction and ebi-a-GCST90018657
GCST90278635,ebi-a-GCST90018657,FALSE,Continental Match,HDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
GCST90278637,ebi-a-GCST90018657,FALSE,Continental Match,Height-Myocardial Infarction and ebi-a-GCST90018657
GCST90278642,ebi-a-GCST90018657,FALSE,Continental Match,Systolic Blood Pressure-Myocardial Infarction and ebi-a-GCST90018657
GCST90278646,ebi-a-GCST90018657,FALSE,Continental Match,Urate-Myocardial Infarction and ebi-a-GCST90018657
GCST90278648,ebi-a-GCST90018657,TRUE,Continental Match,Waist circumference-Myocardial Infarction and ebi-a-GCST90018657
GCST90278649,ebi-a-GCST90018657,TRUE,Continental Match,Waist-hip ratio-Myocardial Infarction and ebi-a-GCST90018657
GCST90278650,ebi-a-GCST90018657,FALSE,Continental Match,Weight-Myocardial Infarction and ebi-a-GCST90018657
GCST90296613,ebi-a-GCST90018657,FALSE,Continental Mismatch,Weight-Myocardial Infarction and ebi-a-GCST90018657
ieu-a-1055,ebi-a-GCST90018657,FALSE,Continental Mismatch,Urate-Myocardial Infarction and ebi-a-GCST90018657
ieu-a-79,ebi-a-GCST90018657,FALSE,Continental Mismatch,Waist-hip ratio-Myocardial Infarction and ebi-a-GCST90018657
ieu-b-109,ebi-a-GCST90018657,FALSE,Continental Mismatch,HDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
ieu-b-110,ebi-a-GCST90018657,FALSE,Continental Mismatch,LDL cholesterol-Myocardial Infarction and ebi-a-GCST90018657
ieu-b-111,ebi-a-GCST90018657,FALSE,Continental Mismatch,Triglycerides-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-10787,ebi-a-GCST90018657,FALSE,Continental Mismatch,Height-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-11842,ebi-a-GCST90018657,FALSE,Continental Mismatch,Weight-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-15590,ebi-a-GCST90018657,FALSE,Continental Mismatch,Hip circumference-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-19953,ebi-a-GCST90018657,FALSE,Continental Mismatch,Body Mass Index-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-20175,ebi-a-GCST90018657,FALSE,Continental Mismatch,Systolic Blood Pressure-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-2303,ebi-a-GCST90018657,FALSE,Continental Mismatch,Body Mass Index-Myocardial Infarction and ebi-a-GCST90018657
ukb-b-9405,ebi-a-GCST90018657,FALSE,Continental Mismatch,Waist circumference-Myocardial Infarction and ebi-a-GCST90018657
ukb-d-30010_irnt,ebi-a-GCST90018657,FALSE,Continental Mismatch,RBC count-Myocardial Infarction and ebi-a-GCST90018657
ukb-d-30080_irnt,ebi-a-GCST90018657,FALSE,Continental Mismatch,Platelet count-Myocardial Infarction and ebi-a-GCST90018657
ukb-d-30120_irnt,ebi-a-GCST90018657,FALSE,Continental Mismatch,Lymphocyte count-Myocardial Infarction and ebi-a-GCST90018657
ukb-d-30130_irnt,ebi-a-GCST90018657,FALSE,Continental Mismatch,Monocyte count-Myocardial Infarction and ebi-a-GCST90018657
ukb-d-30140_irnt,ebi-a-GCST90018657,FALSE,Continental Mismatch,Neutrophil count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30000_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,WBC count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30010_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,RBC count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30080_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,Platelet count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30120_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,Lymphocyte count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30130_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,Monocyte count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30140_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,Neutrophil count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30150_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,Eosinophil count-Myocardial Infarction and ebi-a-GCST90018657
ukb-e-30160_AFR,ebi-a-GCST90018657,FALSE,Continental Mismatch,Basophil counts-Myocardial Infarction and ebi-a-GCST90018657
bbj-a-1,ebi-a-GCST90018784,FALSE,Continental Mismatch,Body Mass Index-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-12,ebi-a-GCST90018784,FALSE,Continental Mismatch,Basophil counts-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-31,ebi-a-GCST90018784,FALSE,Continental Mismatch,LDL cholesterol-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-36,ebi-a-GCST90018784,FALSE,Continental Mismatch,Lymphocyte count-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-41,ebi-a-GCST90018784,FALSE,Continental Mismatch,Monocyte count-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-44,ebi-a-GCST90018784,FALSE,Continental Mismatch,Neutrophil count-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-49,ebi-a-GCST90018784,FALSE,Continental Mismatch,Platelet count-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-50,ebi-a-GCST90018784,FALSE,Continental Mismatch,RBC count-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-52,ebi-a-GCST90018784,FALSE,Continental Mismatch,Systolic Blood Pressure-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-57,ebi-a-GCST90018784,FALSE,Continental Mismatch,Urate-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-58,ebi-a-GCST90018784,FALSE,Continental Mismatch,WBC count-Atopic Dermatitis and ebi-a-GCST90018784
bbj-a-70,ebi-a-GCST90018784,FALSE,Continental Mismatch,Height-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST006979,ebi-a-GCST90018784,TRUE,Continental Match,Bone mineral density-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008025,ebi-a-GCST90018784,FALSE,Continental Mismatch,Body Mass Index-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008035,ebi-a-GCST90018784,FALSE,Continental Mismatch,HDL cholesterol-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008037,ebi-a-GCST90018784,FALSE,Continental Mismatch,LDL cholesterol-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008038,ebi-a-GCST90018784,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008039,ebi-a-GCST90018784,FALSE,Continental Mismatch,Platelet count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008052,ebi-a-GCST90018784,FALSE,Continental Mismatch,Waist-hip ratio-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST008053,ebi-a-GCST90018784,FALSE,Continental Mismatch,Height-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90000618,ebi-a-GCST90018784,TRUE,Continental Match,Vitamin D-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002295,ebi-a-GCST90018784,FALSE,Continental Mismatch,Basophil counts-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002301,ebi-a-GCST90018784,FALSE,Continental Mismatch,Eosinophil count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002319,ebi-a-GCST90018784,FALSE,Continental Mismatch,Lymphocyte count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002325,ebi-a-GCST90018784,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002331,ebi-a-GCST90018784,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002343,ebi-a-GCST90018784,FALSE,Continental Mismatch,Monocyte count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002354,ebi-a-GCST90018784,FALSE,Continental Mismatch,Neutrophil count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002360,ebi-a-GCST90018784,FALSE,Continental Mismatch,Platelet count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002366,ebi-a-GCST90018784,FALSE,Continental Mismatch,RBC count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002377,ebi-a-GCST90018784,FALSE,Continental Mismatch,WBC count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002379,ebi-a-GCST90018784,TRUE,Continental Match,Basophil counts-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002381,ebi-a-GCST90018784,TRUE,Continental Match,Eosinophil count-Atopic Dermatitis and ebi-a-GCST90018784
ebi-a-GCST90002390,ebi-a-GCST90018784,TRUE,Continental Match,Mean corpuscular hemoglobin-Atopic Dermatitis and ebi-a-GCST90018784
